,x0,x1,CarMake,DayOfWeek,x36,Amount,Percent,x46,Month,x84,Continent,x94
396,-23.80234684,11.01272147,Toyota,Thu,1.187016436,($373.74),0.00%,1.555816003,May,3.435747309,Asia,0.677393799
397,15.09235796,8.064523208,Volkswagon,Wed,-2.00184935,$703.52 ,0.00%,3.79116778,Jun,10.96743099,Asia,1.002526677
398,38.90575288,-20.45577018,Tesla,Wed,-0.614645656,"$1,231.29 ",0.00%,-0.482852849,sep,5.249871538,Asia,1.345731791
399,24.39289217,-4.863116171,Volkswagon,Wed,3.059991136,"$2,687.24 ",0.00%,5.166723619,sep,-7.781749231,Asia,1.822574722
400,-13.26208125,-24.13942337,Volkswagon,Wed,3.580224102,($139.65),0.02%,8.981409399,May,-0.883494145,Asia,0.676443562
401,-5.403800216,-14.36831351,BMW,Wed,1.507571815,$26.96 ,0.00%,-11.2203558,Aug,-2.136070889,Asia,2.161895771
402,21.42732982,30.63539164,Volkswagon,Wed,1.722159693,$3.41 ,0.00%,-2.586110492,Aug,-5.402196428,Asia,-0.626236159
403,17.67157269,-0.634616695,Volkswagon,Wed,1.413846046,$714.18 ,-0.02%,1.333779115,Jun,-6.417414619,Asia,0.601387312
404,8.28190654,-23.25811785,Toyota,Thu,2.452561572,"($2,487.51)",0.01%,2.544213981,Aug,0.169527377,Asia,-0.0145124
405,-9.063334931,22.08968051,BMW,Thu,1.929174266,($85.36),0.00%,-8.528734571,Jun,-8.201402746,Asia,-1.199307087
406,-4.69049715,-16.29023462,Tesla,Thu,4.118043483,($943.01),0.01%,-1.792746876,sep,4.906346495,Euorpe,-1.538541638
407,1.076728885,6.489404662,Honda,Wed,-0.015063035,$198.75 ,-0.01%,0.349480932,Jul,-4.194818324,Asia,0.890698803
408,14.74062739,-30.11056851,Toyota,Wed,1.454123006,"($1,306.05)",-0.01%,-7.85163446,Jun,8.577031889,Asia,2.64198517
409,-41.73385917,-13.24483036,Toyota,Wed,0.202062637,($754.17),0.00%,-3.812686556,Jun,18.37120667,Asia,-1.054334841
410,43.77644513,-4.74201253,BMW,Thu,1.997098804,"$2,681.34 ",0.00%,3.425937127,Jul,22.03900897,Asia,-1.676851651
411,-21.75761473,-23.78054675,Toyota,Wed,-3.654670918,$38.89 ,-0.01%,-5.000281013,May,-8.468596353,Asia,2.024316085
412,-7.048372326,7.709070133,Volkswagon,Wed,2.460941852,($183.98),0.00%,-1.133454617,sep,-5.89418518,Asia,-1.58963842
413,30.44509063,6.032150782,Honda,Thu,2.191591838,"$1,629.56 ",0.01%,-7.62963978,Oct,-0.83758098,America,0.573720179
414,-20.59080736,-15.46868992,Volkswagon,Wed,-2.907597365,$101.24 ,0.01%,1.739313979,Jun,13.56431702,Asia,-0.34841874
415,-32.47458781,10.36363309,Honda,Wed,1.127984678,$716.06 ,-0.01%,-0.061704441,Jul,-8.317962994,Asia,1.137413993
416,9.413134934,-2.934068468,Tesla,Wed,-1.371038782,"$2,456.21 ",0.00%,2.508857694,sep,-0.097802888,Asia,-0.512997985
417,24.85899554,12.68208,Tesla,Wed,-4.700120882,"($1,108.63)",-0.01%,-5.44295288,Jul,4.129164498,Asia,-0.886454809
418,19.07743533,2.186063738,Toyota,Wed,3.925193524,($73.55),-0.01%,-9.978827365,Jun,9.806152931,Asia,-1.323267231
419,59.38982557,-32.34046655,Volkswagon,Thu,-0.302557578,"$1,343.76 ",0.02%,0.440966365,Aug,-7.620932785,Asia,-1.036856562
420,5.263303948,-4.598890536,Volkswagon,Thu,-0.894315094,$468.17 ,0.00%,0.733169898,Jun,-12.61091064,Asia,-0.434331137
421,-46.46039135,15.10572968,Chrystler,Wed,4.333827633,($225.72),0.00%,-0.254096642,Jul,5.803061762,Asia,0.872400152
422,6.204821059,-9.978448535,BMW,Thu,-2.282523471,($163.42),0.00%,12.48504451,Jul,-13.80835556,America,0.783782255
423,-3.403881344,-3.572008709,Honda,Wed,0.309979337,($953.96),-0.01%,5.680753594,Jul,1.503979082,Asia,-0.811084119
424,45.96731041,10.77185591,Toyota,Wed,5.08393359,($992.94),0.00%,-6.596061236,May,-15.13531702,Asia,-1.885538024
425,-8.893515581,7.886989787,Volkswagon,Wed,-0.745239813,$95.07 ,-0.01%,-5.012562473,Aug,-11.5129205,Asia,-1.669286148
426,5.855221361,-27.45596126,BMW,Thu,-3.732843687,$377.11 ,0.00%,-4.40950001,Jun,2.721985314,Asia,2.246701072
427,7.587397063,43.71174743,BMW,Thu,1.557677905,"$1,166.99 ",-0.01%,5.045357451,Jul,10.22359616,Asia,-2.108464175
428,-12.93393585,9.41268951,Volkswagon,Wed,1.112524264,($281.29),-0.01%,-2.36705187,Jul,-6.171947471,Asia,-1.218029639
429,-35.8224297,16.1190441,Honda,Tue,-3.138740868,"($1,988.60)",-0.01%,-2.465787714,Aug,-28.00577094,Asia,-1.308893758
430,18.05961488,8.188133207,Volkswagon,Thu,-3.2371689,$707.75 ,0.00%,-0.275898405,Nov,-1.755095222,Asia,1.051922594
431,7.086595561,-10.50279487,Chrystler,Thu,6.574666907,$895.55 ,0.02%,-1.832026249,Jun,7.655000474,Asia,1.280292646
432,26.8153949,-37.53145831,BMW,Wed,0.86845006,($111.08),0.00%,10.02963019,Aug,-3.48474239,Asia,-0.622938228
433,-18.23519315,-13.97806792,Volkswagon,Wed,-3.934064286,($473.03),0.01%,0.320886631,Jul,14.83211484,Asia,-0.819558987
434,-48.02472852,-1.318402034,Honda,Wed,3.303980793,$269.51 ,0.00%,6.719110741,May,-10.27338589,Asia,1.089749537
435,21.51477109,-6.924501047,Tesla,Thu,3.780033616,$518.77 ,0.00%,13.55278891,May,-3.368751708,Asia,-0.481898213
436,-23.46040834,-24.7415198,BMW,Wed,5.868269183,($611.07),0.00%,-7.074867245,Jun,-3.724430764,Asia,1.167383398
437,0.488097309,21.46174282,Volkswagon,Wed,-2.535591476,"$2,670.16 ",0.01%,2.057395009,Jul,1.788041957,Asia,-0.111120168
438,15.79859269,-5.146450794,Volkswagon,Thu,3.979359286,$860.53 ,0.01%,-9.566305747,Apr,-8.331539045,Asia,-0.149111155
439,-11.78506524,14.28320292,Tesla,Thu,-4.598824604,($709.09),-0.02%,4.077969767,Jul,-2.620736532,Asia,-0.902922868
440,-36.34855544,25.20599398,Volkswagon,Wed,-0.238990649,"($1,935.40)",0.01%,-10.38839885,May,0.184013867,Asia,-3.179952675
441,3.507146518,21.49864642,Toyota,Wed,4.494150376,"($1,146.25)",0.00%,11.35879693,Jun,-5.65666849,Asia,1.589747263
442,-26.90163938,-0.593881153,Volkswagon,Thu,2.882913453,$454.65 ,0.00%,0.951829927,Jun,7.640383546,Asia,0.808269038
443,5.614753359,10.79631837,Volkswagon,Thu,-5.081850516,$179.51 ,0.01%,1.354725,Aug,3.407310131,Asia,-0.726216797
444,3.611691388,11.31389,Honda,Thu,3.199051864,$722.41 ,-0.01%,0.038090335,Jun,-0.037232503,Asia,0.513416814
445,16.11475853,-7.682495206,Toyota,Wed,-6.083601765,$552.27 ,0.00%,-9.354751292,Aug,-4.106765422,Asia,-1.011069178
446,40.52771288,-24.98894044,Volkswagon,Wed,3.632795867,$852.29 ,0.01%,-7.575817577,sep,-5.910802502,Asia,-0.060917665
447,-27.39649568,7.766245327,Volkswagon,Wed,-0.948423727,$334.69 ,0.00%,3.281182446,Jul,-11.20410228,Asia,-1.296850758
448,-21.46095527,-0.794645556,Toyota,Wed,3.677828857,$729.62 ,0.01%,-4.6267397,Jun,4.136224666,Euorpe,-0.685669843
449,16.03579861,-2.33295096,Volkswagon,Wed,-4.497469213,($566.64),0.00%,6.612162748,Jun,0.965002094,Asia,-1.060255382
450,-5.732172814,-10.60836161,Honda,Wed,3.906692486,($889.77),0.00%,-9.398874767,Jun,7.35215863,Asia,0.266952515
451,27.46124638,-16.51805022,BMW,Wed,-1.040179994,($854.26),-0.01%,-20.14207286,Jul,15.77895985,Asia,-1.386423314
452,38.39241706,-18.68209303,Volkswagon,Thu,-2.808507815,$892.88 ,-0.01%,-6.588732426,May,6.736655127,Asia,-0.720615544
453,34.62283561,-25.2581523,Toyota,Thu,-0.016126853,($410.37),0.00%,9.811619742,Jun,-3.765871893,Asia,-0.446789421
454,4.70886779,-13.77570272,Volkswagon,Thu,1.409184009,"$1,653.58 ",0.00%,-8.030782935,Jun,-8.305661679,Asia,1.111603945
455,41.92420482,-11.66555611,Volkswagon,Thu,-12.40720243,$975.40 ,-0.01%,5.169007036,Jul,4.768179939,Asia,-0.157465224
456,23.19700284,-12.96217939,BMW,Thu,-0.25541497,($94.11),0.00%,9.222044555,Aug,-5.655703188,Asia,-0.631193205
457,1.099295109,2.602436403,Toyota,Wed,-4.613776066,($404.92),0.00%,-15.74564388,Aug,13.6822415,Asia,-1.159944016
458,45.01200437,-8.177668486,Toyota,Thu,-4.330710501,$709.09 ,0.00%,3.107167217,Jul,9.764032282,America,0.417094879
459,-7.194812692,-19.60413872,Toyota,Thu,-1.710369644,($819.84),0.00%,-10.81556775,May,0.401156059,Asia,0.519503935
460,-5.226276693,-27.87303696,BMW,Wed,1.278181002,"($1,157.54)",-0.01%,-4.707540194,Jun,2.201543168,Asia,1.743518587
461,37.93762478,1.421362478,Volkswagon,Thu,2.434437556,($888.03),0.01%,-4.774295424,Jul,11.74837327,Asia,-0.672089855
462,24.7423307,-17.87223339,Volkswagon,Thu,1.815591545,($225.09),-0.01%,-4.053655359,Jun,7.930112903,Asia,0.562778681
463,-43.1779678,-2.808648509,Toyota,Wed,1.87854787,$228.08 ,0.02%,2.285815778,Jul,-7.650009089,Asia,0.294085071
464,4.149320437,6.712545041,Volkswagon,Thu,6.320651956,($767.06),0.00%,6.433556561,Jun,-1.2079314,Asia,0.774057204
465,39.07551927,0.835622846,Honda,Thu,-4.289879532,$445.83 ,-0.02%,-8.716273054,Jul,21.91408056,Asia,0.159627129
466,-11.7898819,-27.76451569,Volkswagon,Thu,-0.295145974,$413.42 ,0.01%,-13.8235703,Apr,-8.148988047,Asia,1.233156332
467,62.38836754,-13.63341893,Toyota,Thu,-8.665606951,($53.02),0.00%,3.546208893,sep,8.749229685,Asia,0.349450521
468,-44.98695109,-6.546790999,BMW,Wed,0.167497009,"($1,712.53)",0.01%,-1.038703982,Mar,7.131741032,Asia,0.762469555
469,-3.724469916,-14.06559474,Volkswagon,Wed,3.190119885,"($2,205.84)",0.00%,-6.657533494,sep,4.642235075,Asia,1.971604861
470,5.704735239,-3.038645514,Volkswagon,Wed,-4.175880078,($545.23),0.01%,-3.914120481,Jun,12.24953501,Asia,0.069696554
471,23.34933277,-5.477150124,Chrystler,Fri,0.334736909,$296.80 ,0.00%,-14.65016557,Mar,1.102085633,Asia,0.84037731
472,25.08535734,-25.94547743,Toyota,Thu,5.046724607,($261.71),0.00%,3.288854479,sep,13.43299968,Asia,-0.50008226
473,14.26910598,9.657191828,Toyota,Thu,-1.416024898,$572.48 ,0.01%,-3.111276853,Jul,3.009909478,Asia,-0.765242031
474,-39.51793297,-7.538147661,BMW,Wed,2.699185706,($138.44),0.01%,-8.984306441,Jul,-11.28185332,America,0.64370903
475,4.928194293,16.50189305,Volkswagon,Wed,-5.627024182,$113.94 ,0.00%,-10.45774002,Jul,13.57365369,Asia,-1.026318219
476,28.35003448,10.97742191,BMW,Wed,-2.715535859,$119.52 ,-0.02%,8.22229103,Jul,15.76674546,Asia,-2.017876757
477,29.59489008,-3.740836033,Volkswagon,Thu,3.694202336,($205.19),-0.01%,-1.1559777,Apr,-18.41222925,Asia,0.480518239
478,-0.104025448,-41.68074626,Toyota,Wed,-0.606488226,$596.62 ,0.01%,0.363443832,Aug,16.65863785,Asia,1.07393545
479,-33.24638361,27.10945618,Volkswagon,Thu,0.923283494,"$1,253.90 ",-0.02%,10.0167053,Aug,0.14596195,America,0.094810102
480,49.49046109,-37.50578854,Tesla,Thu,-0.026415829,$872.18 ,0.03%,9.823508581,Aug,-4.503265831,Asia,0.634281654
481,17.60998326,2.024480989,Toyota,Thu,4.3496198,"$2,480.34 ",0.00%,8.731962854,May,8.36370283,Asia,1.767721488
482,-38.74838733,25.53304446,Tesla,Thu,2.002635522,($337.86),0.01%,1.448589304,Jun,2.584811436,Euorpe,-0.352459332
483,-17.17667131,12.05488081,Honda,Thu,-0.48713178,"($1,948.52)",0.01%,-1.433236942,sep,6.825194217,Asia,-0.539578222
484,41.56412356,-48.5328795,Honda,Wed,-2.509937053,$158.70 ,-0.01%,6.4459891,Aug,-4.388879952,Asia,-0.132725317
485,48.90290445,-11.37713421,Toyota,Thu,4.699634259,($173.00),0.01%,-7.518456943,Jul,2.445153565,Asia,0.591462567
486,-3.040201663,43.23976044,Toyota,Wed,8.751512263,($902.95),0.00%,-1.923610162,Jun,13.30951158,Asia,0.097263403
487,-8.726280097,-5.133851917,Volkswagon,Wed,-1.880267213,($270.04),-0.01%,5.498331699,Jul,-11.94058645,Asia,1.024729124
488,11.83731957,-6.639076873,Volkswagon,Thu,0.844345326,($431.91),0.02%,4.17609184,May,-7.151255408,Asia,-0.466952554
489,7.949586117,27.23343961,Nissan,Thu,2.011179937,$791.27 ,0.02%,-3.354508141,Aug,-12.91620059,Asia,-0.353112021
490,3.294206195,7.856718275,BMW,Thu,-0.970848138,$579.77 ,0.00%,-7.331640918,sep,-4.971005876,Asia,1.254161391
491,21.39475707,5.104652663,Toyota,Thu,-0.491022252,"$2,544.29 ",0.01%,2.986187251,Aug,4.71668995,Asia,1.75395193
492,-1.941787549,13.5206467,Volkswagon,Wed,2.274875484,($613.93),-0.01%,-0.954300581,Jul,-14.41717723,America,0.266500923
493,26.69660521,12.33348035,Toyota,Thu,4.446140712,"$1,545.76 ",-0.01%,1.793696289,Jun,-6.23524068,Asia,-0.675745536
494,-42.35345998,6.121346202,BMW,Wed,0.343581625,"($2,197.83)",-0.01%,3.546896641,May,-9.216601139,Euorpe,-1.487421306
495,-47.62026666,8.565378821,Volkswagon,Wed,5.444168456,"$1,111.40 ",0.01%,-4.810755879,Jul,-3.358029415,Asia,-0.46635107
496,19.50079762,1.198100659,Volkswagon,Wed,3.863271153,($692.03),-0.01%,-11.38798293,Jul,5.628672822,Asia,-0.837127964
497,-18.63540562,-4.308770089,Volkswagon,Thu,7.136052349,($583.59),0.00%,4.519019255,May,12.33670507,Asia,0.042842867
498,55.50710072,-17.96568917,Volkswagon,Wed,-0.98742092,$286.34 ,0.00%,7.390128325,Aug,-1.99489974,Asia,0.706101283
499,-1.012130602,0.835820636,Volkswagon,Wed,-0.043346062,$149.75 ,-0.01%,-3.709173353,Jul,1.576739737,Asia,0.666338633
500,11.29436574,8.635975144,BMW,Thu,1.492283367,($54.95),0.01%,0.566175745,Jun,-8.165251167,Asia,0.029752374
501,12.46131309,1.483222493,Chrystler,Thu,3.334138125,($185.46),0.00%,0.10228653,Jul,2.738940665,Asia,1.923681774
502,40.20793064,-9.56019657,Volkswagon,Wed,2.06405392,($665.41),0.01%,9.977606644,sep,6.110163307,Asia,0.213888551
503,-43.51788838,-3.03100393,Toyota,Tue,-4.076929045,($407.31),0.00%,-2.957543322,May,-9.437994997,Asia,-0.334872391
504,21.07744527,-3.995119316,Toyota,Wed,2.339351522,"$1,721.71 ",0.00%,-5.212999626,Aug,-2.893742514,Asia,-0.909687151
505,33.23340406,0.602518663,BMW,Thu,3.148467829,$451.55 ,0.00%,6.419456582,sep,16.58010788,Asia,-0.685318154
506,17.92480975,-36.97835472,BMW,Wed,4.012733571,$474.82 ,0.01%,-3.317670294,Apr,-8.836368822,Asia,0.483171744
507,61.26669224,15.93656819,Volkswagon,Thu,5.101289882,($299.68),-0.03%,7.033191,Jul,-17.56093352,Asia,-0.921870527
508,-8.156746939,8.514798668,Toyota,Thu,2.32864103,($907.86),0.00%,0.88133925,Aug,-1.472078564,Asia,-2.155834801
509,55.62677003,26.31377085,Volkswagon,Wed,3.155914172,$71.19 ,-0.01%,1.858233526,Apr,1.552320543,Asia,-0.355646082
510,52.77016422,11.22188126,BMW,Thu,2.762349936,$914.64 ,-0.01%,5.960824431,May,3.777124508,Asia,-1.031311392
511,18.61894936,-3.545133981,Toyota,Thu,1.371615021,($414.44),0.00%,3.362586037,Apr,-2.931896073,America,0.51546127
512,-45.51775171,14.16295589,Volkswagon,Thu,-2.159954349,($857.67),-0.01%,11.02327894,Apr,-10.86166434,Asia,0.865005004
513,-28.06325691,10.39943923,Tesla,Thu,-1.538664102,"$3,658.56 ",0.00%,-2.380026267,May,2.678962436,Asia,0.814748048
514,27.79799322,20.9736279,Volkswagon,Thu,-0.422030699,($743.81),0.00%,-11.50921145,Aug,-4.435736642,Euorpe,0.38828868
515,-67.05049363,-30.58832541,Chrystler,Tue,-3.782552066,"($2,005.80)",0.02%,4.333961302,May,0.875059434,Asia,0.493055784
516,53.12740772,-28.00842316,Honda,Wed,3.038452569,"$1,054.10 ",0.02%,-5.193844605,Jun,1.869540845,Asia,0.219084025
517,64.18918386,-17.06781364,Volkswagon,Thu,3.695112275,($407.07),0.00%,-11.43248707,Jun,-1.896871153,Asia,-0.772214178
518,51.82686384,-17.13755655,Nissan,Thu,3.179826606,($617.71),-0.01%,-2.155046194,Aug,16.43814169,Asia,0.401972505
519,33.76144868,-13.77096899,Tesla,Wed,1.807786099,($110.28),0.00%,-8.62272173,Aug,-11.82104281,Asia,0.474609691
520,47.24212038,-25.88206847,Honda,Wed,-7.010797827,"$1,084.74 ",0.01%,4.542802545,Aug,-2.64102111,America,2.678109959
521,6.684997978,-15.26508376,Volkswagon,Thu,9.385257549,"$1,221.98 ",0.01%,-0.791255576,Jul,8.685016292,Asia,-0.247682663
522,21.67518191,-0.294541132,Toyota,Thu,0.772821325,$905.33 ,0.00%,-9.742363382,Jun,-10.58307997,Asia,0.611698894
523,13.94548959,14.99765434,Volkswagon,Thu,1.503261875,"$1,753.17 ",0.00%,-1.241007371,Jun,3.439934008,Asia,0.52728446
524,-1.715680233,-7.398964461,Toyota,Tue,-4.053058606,($769.00),-0.01%,-8.235785252,Aug,3.506029182,Asia,-0.712422562
525,0.45215912,-17.1272721,Volkswagon,Fri,4.496092854,$741.07 ,0.01%,2.060426206,Jul,-8.501703593,Asia,0.578332637
526,39.46420777,-29.82172508,Volkswagon,Wed,2.03894647,$920.60 ,-0.01%,1.258995568,Oct,6.232613955,Asia,2.168629437
527,-27.22029932,-48.98431641,Chrystler,Wed,5.497679822,$521.07 ,0.01%,-0.345857409,Jun,-19.05148217,Asia,0.157360768
528,17.62159612,35.1516096,Honda,Thu,-3.277683773,"$1,054.03 ",-0.01%,1.181654517,Apr,-14.55146985,Asia,-0.452475464
529,34.63217523,-16.38934527,Toyota,Thu,-1.191836665,($141.84),0.00%,-1.442798359,sep,-3.154546454,Asia,-1.793769037
530,-28.54914214,34.40419382,Chrystler,Wed,-4.524679172,"$1,099.77 ",0.01%,-2.455235261,Aug,-3.858923274,Asia,0.423708633
531,-18.77113772,-5.551717434,BMW,Wed,7.964263003,"$1,554.47 ",-0.01%,14.73397707,May,2.125930714,Asia,0.51009359
532,-7.748850403,-24.10079062,Honda,Thu,0.325678106,($74.67),0.01%,10.06170233,Aug,-5.718391383,Asia,-1.214200329
533,-2.401681978,-11.59880522,BMW,Thu,0.859396742,"($1,103.74)",-0.02%,-8.111694326,Aug,12.38038195,Asia,-0.764089011
534,22.97499972,-3.748131476,Volkswagon,Wed,1.305009209,"$1,181.61 ",-0.01%,-6.907004392,sep,-15.00564633,Asia,-0.139887113
535,41.37902241,0.405661373,Toyota,Thu,-1.765267663,"$1,506.79 ",0.00%,4.018480939,sep,6.509341383,Asia,2.167012764
536,3.939939819,1.138476891,Toyota,Wed,-4.540457044,($680.06),0.00%,1.406727497,Jul,0.09191543,America,-1.523324677
537,-11.65479666,-7.826529463,Tesla,Thu,4.526458039,"$2,036.51 ",0.01%,7.970131297,Jun,7.681204401,Asia,-1.803375053
538,32.5344564,2.695758891,BMW,Wed,-4.20083951,$480.00 ,0.02%,3.481586287,sep,4.776424074,Asia,-0.683499701
539,27.72034418,16.09038915,Volkswagon,Wed,0.769628258,($475.67),-0.02%,0.838879038,sep,-2.192730121,Asia,-1.195756551
540,-31.47722588,-31.80551537,BMW,Thu,0.371861063,"($2,013.88)",0.01%,-2.492207952,Jul,-3.367368649,Asia,0.134474319
541,61.44498,2.071884946,Chrystler,Thu,0.058199074,$998.30 ,0.02%,-4.404101224,Aug,-3.423972547,Asia,-0.222709767
542,15.13267848,14.63840335,BMW,Thu,-7.819546809,$83.29 ,0.01%,0.955747613,Aug,-0.13434164,Euorpe,-1.57690147
543,-31.77149654,19.04144865,Toyota,Wed,-4.81735543,$245.33 ,0.00%,5.713439841,Jul,-5.751434482,Asia,1.925487037
544,10.59726063,15.29967168,Honda,Thu,-2.630799476,$41.04 ,-0.01%,-10.19166682,Jun,0.500050845,Asia,-0.132912125
545,-34.35514818,12.57694549,Toyota,Wed,-3.020546216,$257.75 ,0.01%,-1.531797697,Apr,-2.656542987,Asia,-1.830630296
546,-2.166475309,-9.093883115,Toyota,Thu,-9.673629665,$451.21 ,0.01%,4.702861702,May,6.164212165,Asia,0.408291408
547,30.34326724,8e-06,BMW,Wed,-0.715859942,($854.48),0.00%,-5.74201827,Jul,2.672959758,America,-0.923223192
548,70.8562246,-15.45513463,Toyota,Wed,2.646063816,($475.27),-0.02%,-1.967080033,Aug,4.232706135,Asia,1.278074105
549,-6.986125049,-14.02179592,Chrystler,Thu,-0.111615828,$201.31 ,-0.02%,2.702762446,Jun,-4.334421057,Asia,-1.550606106
550,-30.05160391,13.47036032,BMW,Thu,-1.78060659,"($1,070.65)",0.01%,-2.999386753,May,-3.491671908,Asia,0.915106276
551,-18.1945551,5.315003923,Toyota,Wed,-6.030627244,$594.94 ,0.01%,2.415354421,Oct,-2.97816259,Asia,0.590239805
552,3.322531094,16.98054773,Volkswagon,Thu,-1.632816665,$230.23 ,0.00%,-6.413613443,Aug,4.432231716,Asia,0.579313064
553,57.58309912,-27.58411441,BMW,Thu,7.997202561,$71.77 ,-0.01%,5.290699375,Jul,-13.91207089,Asia,-0.267974529
554,4.56752025,-4.342227432,Honda,Wed,-4.607896182,$883.31 ,-0.02%,5.723899137,Jul,-8.825199618,Asia,-0.619310197
555,30.88533396,-10.67089655,BMW,Thu,-0.034637141,"($2,939.22)",0.01%,5.67946345,sep,4.819445707,Asia,1.946416081
556,4.304230504,45.18496237,BMW,Wed,7.01976234,$351.94 ,0.00%,-10.33922685,sep,6.721593841,Asia,1.576725479
557,-2.753438074,3.566027157,Volkswagon,Wed,-0.923115867,$913.09 ,0.01%,-5.393740569,Jun,6.960438941,Asia,0.015848592
558,50.75729695,-13.67657324,BMW,Thu,-7.244977514,$956.82 ,-0.01%,1.294724342,Aug,-7.143420239,Asia,1.198018599
559,33.06089826,-18.90007812,Toyota,Thu,-3.680848625,($968.72),0.00%,-13.32369798,Jul,-10.001442,Asia,-1.341863762
560,0.009861454,-12.59510194,Toyota,Wed,-8.122809536,$529.15 ,0.00%,6.935656659,Aug,6.897521814,Euorpe,1.406179031
561,-7.451198029,1.173522762,Nissan,Thu,3.621371297,"$2,132.41 ",-0.02%,7.673110616,Aug,4.682620569,Asia,0.15522539
562,-21.75541825,4.371794168,Volkswagon,Thu,2.177852682,($888.37),0.01%,-11.27649728,May,3.583856307,Asia,0.121532135
563,10.93173895,-2.593888516,Toyota,Wed,5.999133401,($136.42),-0.01%,-1.052065057,Aug,1.850022517,Asia,1.472309984
564,59.19043074,-23.91307673,Volkswagon,Thu,-10.51726838,($523.72),-0.01%,-3.85393408,Jun,5.984658855,Asia,1.007793212
565,61.41651099,-13.88261242,Volkswagon,Thu,5.817012522,"$1,537.19 ",0.00%,4.153072149,Jun,4.12044684,Asia,-0.363571813
566,-45.77155089,-43.56532028,Volkswagon,Wed,-6.221326834,"($1,191.41)",0.01%,-1.890903206,Jun,7.561129977,Asia,0.125519578
567,30.40077331,-18.63631272,Toyota,Wed,-5.157144093,$250.47 ,0.01%,1.142332687,Jul,3.246991932,Asia,-2.306559729
568,52.38306619,28.15023026,Toyota,Wed,4.891425139,"$1,943.64 ",-0.01%,-5.640152868,Aug,-0.428611425,Asia,0.644600658
569,16.5667996,1.053022665,Honda,Wed,2.725316491,"$1,027.13 ",0.01%,5.740594045,Jul,6.356630839,America,-1.204183787
570,31.36066382,8.442516555,Volkswagon,Wed,2.590649876,($266.26),0.00%,9.144797373,Jun,-0.035837114,Asia,1.065051726
571,21.96635407,-6.448050213,Chrystler,Thu,-5.761635239,"$1,122.86 ",-0.01%,4.877512081,May,-15.36437099,Asia,3.397178497
572,14.4309766,-27.42465787,Toyota,Wed,-0.230905763,($143.34),-0.01%,1.071209673,Jun,9.841024564,America,1.885608795
573,-22.69229788,0.466146981,Toyota,Thu,-1.114298188,"$1,898.99 ",0.02%,10.93393522,Jul,-1.460994656,Asia,0.083392306
574,-17.49479417,3.783991051,Toyota,Thu,6.300931957,($67.69),0.00%,-8.099732075,Aug,6.951056666,Asia,0.426433034
575,50.23622719,8.588482862,Toyota,Wed,0.250061232,$830.42 ,-0.03%,3.554530543,Jul,-9.491376004,Euorpe,-1.896750903
576,-19.90401429,1.233509519,Toyota,Wed,0.25695606,($935.06),-0.01%,7.412407186,Aug,-10.77738158,Asia,-0.017710419
577,6.778776702,-19.96238514,Volkswagon,Thu,5.432187534,$69.35 ,-0.01%,16.89642262,Jul,2.431176357,Asia,0.157563682
578,1.939201426,6.787522368,Volkswagon,Wed,5.983748583,"$1,240.16 ",-0.01%,1.598098151,sep,11.27721442,Asia,-0.492820198
579,14.44172781,-1.170603676,Volkswagon,Wed,-3.481692313,($507.40),0.01%,-3.437961902,Jun,-3.643142061,Asia,1.503838196
580,11.98180047,-9.275447286,Honda,Wed,4.831706614,($831.94),-0.01%,1.655120548,Jul,-2.388673712,Asia,-0.021397056
581,24.09231119,-23.75718249,BMW,Thu,2.091811249,($395.85),-0.01%,-0.716784733,Aug,13.35669126,Asia,2.960085427
582,8.555894238,2.97077738,Toyota,Wed,-2.13187541,($385.84),0.00%,6.03397646,May,1.342483424,Asia,-1.31139216
583,-0.50659467,25.28790917,Toyota,Thu,-0.624366935,($33.69),0.00%,3.126580821,Jul,1.761342034,Asia,-0.497188155
584,-41.41929403,11.11274263,Volkswagon,Wed,-1.986596003,"($1,339.13)",-0.01%,-8.395341701,May,7.404883465,Asia,0.478587565
585,-4.267463875,2.298692005,BMW,Thu,5.926763226,($676.10),0.02%,-12.15943118,May,7.593538658,Asia,-1.25675827
586,11.04698327,-33.31666894,Toyota,Thu,0.266474185,($655.52),0.00%,10.34782293,Aug,2.733536307,Asia,0.515208231
587,12.57378825,-8.871711066,Volkswagon,Wed,-8.063706335,"$1,067.60 ",0.01%,-4.141680387,May,-10.06679394,Asia,-0.008687525
588,3.446168464,10.84116512,Honda,Wed,0.312390211,($305.39),0.01%,-1.254877464,Jul,6.579108357,Asia,0.117549086
589,27.77128601,-7.188966029,Volkswagon,Wed,2.85683208,$268.47 ,0.02%,-8.756814996,Aug,17.05869212,Asia,-0.34614379
590,-0.034539669,9.413205288,Volkswagon,Thu,0.990334939,$379.56 ,0.00%,7.194361294,Jul,-1.835179919,Asia,-1.148832948
591,-25.86410586,-22.77031528,Toyota,Thu,-2.108901588,"($1,208.38)",0.01%,-3.761043967,Jul,-1.652929519,Asia,0.593391813
592,36.43005148,-37.29468305,Volkswagon,Thu,3.232830646,$671.44 ,0.01%,-2.556845021,Oct,15.94176684,Euorpe,-0.542724362
593,38.86248357,-46.28671739,Volkswagon,Thu,-2.214879773,($164.41),0.01%,-2.083884086,Aug,-2.234468282,Asia,2.061799687
